,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
226,54711.37987018578,2,2,1,42,-1,-1,-1,-1,-1,-1,1237.3669033722165,5149.621952305761,-6220.637603078624,2720.27728853012,-4163.481094265472,-191.602140191502,1995.261062871185,121.39516658237484,-11.964546243618427,302.63130361314893,854.242479679529,608.5955901351723,0
227,23774.30188658842,2,2,2,20,0,0,2,2,2,2,2815.5665087287657,7919.938819135874,-1829.0821198570704,4205.99750784432,6135.715017738537,-1244.137700248326,3591.921278797158,-395.0665519772573,2023.921318033297,-22.45712009178422,315.80049256652865,224.06577219830817,1
228,110287.39297339338,1,2,1,47,0,0,0,0,2,0,46925.198460204905,50316.52666022714,51121.85132023234,52625.01860291528,48079.48014416306,46942.66430415881,3362.505329862395,1761.056737734919,4636.974438234145,772.785989729518,2471.558133782414,2913.368015767007,1
229,31570.262651803,2,1,2,25,0,0,0,0,0,0,23198.741199545944,21848.615054034704,16709.268588798855,25597.408491185502,21155.07624697645,21729.26958064765,1438.6746032782576,2291.6084263828416,1006.8748355201992,979.781054432324,1195.6079759341785,-73.1077293686817,0
230,20195.98373692608,1,3,2,31,0,0,0,0,0,2,3887.4655556232,9442.71182817392,2902.793088202722,6295.703314020185,11468.347397475418,2276.8319758180846,1464.3283474874854,-571.2707421930945,2333.1465300040736,1679.8368490119472,694.8903243913301,-411.691706152273,0
231,48230.83452341596,2,2,1,28,-1,-1,-1,2,-1,-1,-3890.921759035336,5887.893648519162,1372.4268145073293,-2550.5427933865667,701.4338026986322,-2508.855549371326,1323.6642465521795,387.87707234796056,-946.5109854947398,1469.2443735436425,1045.1766028435566,1089.9135933667908,0
232,12471.252269036784,1,1,2,28,0,0,0,0,0,0,9783.77626538484,7655.673898989162,3562.127755981121,15492.27113394104,8618.433548433393,317.77417917348794,1288.067417241631,-776.7063327158025,826.2107097983286,234.248196484574,-1353.2175725684826,155.57558115361036,0
233,131341.4605127832,2,1,2,28,0,0,0,0,0,0,35096.29194813068,34014.918362878154,28761.42509902796,22383.78768500679,24109.771030051983,22607.544784234487,2359.35457460409,3607.641263267069,1353.239697817537,1072.966232509116,1317.828346675998,824.9935692709315,1
234,133238.8768210017,2,1,1,55,0,0,0,0,0,0,123206.17142260938,124920.27814430308,129973.96485010636,48068.5850095378,45946.30855043206,39848.58561879268,4703.651916134464,5204.728824523843,1400.3971575532794,2766.793424415697,1621.6539077570117,1794.1240184987812,0
235,50547.67432536642,2,2,1,40,0,0,0,0,0,0,49454.81723088688,52430.08633588357,51250.10694779997,47136.45265100277,52300.444815848125,44479.30719413489,2722.483231877585,2225.6445164627494,1287.1677164665275,1816.4017798789268,1305.6079161297375,3272.762583976189,0
236,131959.92766716573,2,1,2,33,-2,-2,-2,-2,-2,-2,-60.42354022677557,-399.831567073186,3020.0154313510984,-4182.3241830757,-1681.8293385550842,-351.8672762645045,830.3754702429605,-616.5090560116212,-621.0544942882862,859.3064995474033,-993.9837529932104,7.110295998151912,0
237,47243.39664478963,2,1,2,23,-1,-1,-2,-2,-2,-2,419.5264935403993,-2924.7876327593563,-2807.859816209504,-84.68578705760454,-3597.933662888317,-3832.513766527301,650.7823279454888,1215.0038723404696,336.4466495169485,600.2722588517277,-1179.336054047756,500.21357768423866,0
238,35311.18957963308,2,2,2,32,-2,-2,-2,-2,-2,-2,45.03124818711409,1623.1453565593831,580.8514319715237,-2621.0791838550062,-696.4591476557576,-851.8796847286721,-372.377877287433,427.9440795658328,827.9950723284595,108.28262179100795,48.62629790723271,246.9374043599903,0
239,30299.72766941198,1,2,2,23,0,0,0,0,0,0,37445.88533827904,35791.19172842063,30339.388576542275,26549.38044754385,28912.601532797536,28129.88827116297,898.5182942558281,2384.8265023885674,487.3410233911532,505.48395441782384,2838.333157718963,3027.433279842322,0
240,8456.821086336438,1,2,1,44,0,0,0,2,0,0,7068.372496251573,9178.843736830042,11764.260300080594,12198.038423359296,12261.408449571623,9381.35026721984,1040.393164017551,3605.109329938322,70.41969804621829,929.4595718507812,237.1268448837992,-242.326872096042,1
241,76433.00840607037,1,2,2,26,-2,-2,-2,-2,-2,-2,6093.687897497863,-1841.198720178946,-703.438693169552,-4507.85738135682,20359.850917727083,-2141.202559126534,705.4538801944055,-355.3397602456732,-536.1121978814581,15616.46049751557,194.7168733485089,567.9984969107583,0
242,79081.19284418867,2,3,1,23,0,-1,-1,-1,-1,-1,6292.068475446136,-1324.349470796903,-562.0403374242361,51.06496220736699,7256.644434853506,418.13653866917537,2890.782214731552,-700.2682307340779,1266.6613133621652,3660.5187959267687,806.3886666399119,-178.73599710358044,1
243,46260.12420202112,1,1,2,29,-1,-1,-1,-1,-1,-1,1137.573428163998,646.192092847291,7965.367008503208,13471.900018120665,-461.93954896652735,10923.817416265698,2107.9971376729777,7496.905536979511,11789.43804563778,1011.3975354010204,10075.574726703184,7884.298695027643,1
244,117508.00903967634,2,3,2,30,-1,-1,-1,-1,-1,-1,-1895.6821448452347,996.9219020195934,587.8175920440972,-582.6824978272815,1769.3294787763562,1089.1372155099652,438.59943264470576,2268.6878268477867,-234.84744743709015,584.9867160236982,1248.2345607228867,735.76083661848,0
245,93878.34770707448,1,1,2,27,-1,0,0,0,0,0,6024.688747608361,47890.43158654061,46163.28667948602,2159.9487978043103,5949.548722186421,2011.1425922104625,45437.37428439241,2456.3442493329844,75.11503321745238,-951.521822989576,1504.11594575497,580.4386509951911,0
246,104621.92280586086,1,2,1,46,0,0,2,0,0,2,63555.653393440494,67893.91599136662,66954.56356003367,65417.73125552229,69378.36282014413,69372.57007175623,6984.10185039258,-924.5443790766652,1255.9200039871637,5016.857037478726,508.72128962752976,3136.003702957585,0
247,18127.087099632136,2,3,3,39,0,0,0,0,0,0,13543.115727425447,10308.074226380151,20241.06467936167,10765.848075879454,13402.098597657394,35303.43318000808,2503.7224945364896,5977.76725863406,1568.067589391671,3303.3694161235035,2494.637599135126,3023.8754559359386,0
248,48394.36798870439,1,2,2,23,0,0,2,0,0,0,55427.36945691551,48289.34870580424,51510.76158444922,48515.73968597176,18354.73938985002,14874.160894525936,4328.21059543792,908.3437152896915,1748.26809971063,-124.36925826308584,-277.7035664434122,1921.197419342548,0
249,51465.878226495086,1,2,1,46,0,0,0,-1,0,-1,46932.59827143183,45551.5991735218,44948.06847035044,47263.76802811967,8505.39942979956,7742.6148649026545,46792.02213359457,3459.8996247604136,51532.62733145021,1064.7389164448464,4574.968650226387,8028.052296248904,1
250,87560.8321476896,1,3,2,33,0,0,0,0,0,0,73416.06986284317,78079.18244777001,81995.96970063585,37323.22340949108,40233.15211006728,41799.71628868557,5016.202406730099,2959.101557268465,3624.426389716704,1237.000622029528,1761.9194701169172,2406.6616760223087,0
251,22288.61813443584,2,5,1,52,0,0,0,0,0,0,31988.96016954625,33729.369922431106,19646.85076106766,13857.3020566101,16164.961965316825,4726.093017563433,2207.206481305999,2759.1684534205447,1135.1668939903034,1999.260776029664,1552.951836939853,1758.0064810114666,0
252,107225.2585708972,2,1,1,43,0,0,0,0,0,-1,18394.68739230866,8505.663940082168,6481.1771948552105,6253.905304215599,-1005.9358934330684,2119.483910568187,3979.3342228472975,1864.4731129122763,936.062354650684,339.2621025104884,117.21703654737736,1223.484510436174,0
253,30549.641523423976,1,1,1,36,0,0,2,0,0,0,30259.816749704085,28236.99139281,28633.615294055835,24048.138603226147,31575.6231508504,24915.834007502115,2548.960207272425,574.8478503646367,-94.72850298559524,668.9336426744701,93.90006247475202,59.49335737407468,0
254,48112.55771226281,1,5,1,30,0,0,0,0,0,0,44603.83051401723,44858.81820952865,15020.467711933808,8449.741884265799,8341.628691061642,2886.688912835252,2632.286755693954,828.756474256952,2154.967424249546,1589.870220002117,426.24731148234827,-406.5895213470431,0
255,54634.30326417084,2,1,1,34,0,0,0,0,0,0,45005.461511002606,43982.00515339429,49732.65436041544,45379.23208342853,47656.97161190992,42371.35558657048,2529.1594808722257,-854.8475091942337,820.1166663204419,1658.9141738460996,2166.6993626292483,2074.03394161824,0
256,55159.52023348912,1,1,2,28,0,0,0,0,0,0,24727.368081441236,26575.416812327938,20094.21551785446,25134.05140687269,26152.8966512767,28188.17304970224,5298.315523388721,1694.0779698781785,1040.5269371891377,2066.416325099437,1848.7033996404289,1408.1762154775236,0
257,98489.39944443046,2,2,1,32,0,0,0,0,0,0,73604.53198590933,71686.40417145762,69885.38231653377,67168.61115480203,65201.23142423945,61704.0493549743,3162.1264941231416,4509.945551902938,2281.0199113333256,2339.196517489006,1977.788803861837,2677.3117850821727,0
258,100804.49162857846,2,2,1,34,0,0,0,0,0,0,75690.22179990646,72376.00135889482,55845.44593639186,52375.4132098743,19523.302253424717,4571.686537594783,1283.041641800675,3719.444228602533,2327.6893236230862,487.9095914691,-380.55250833616776,50379.31058868954,1
259,48055.622891171966,1,1,2,44,0,0,0,0,0,0,51773.59403504596,53347.23540169529,30437.31224628126,15681.430979619978,20756.83089649674,20984.03631005149,2748.028373317817,1964.678280034384,796.0654458806989,-256.2535346238726,1776.03105312377,1105.117339794378,0
260,130275.0938534881,2,2,2,44,0,0,0,-1,-1,-1,47813.16607212729,48694.591267167525,95340.45019322076,20250.86799548507,4945.292733616016,-990.7136932081412,5086.084855217125,4433.880797702243,21539.666217727343,646.6713404677064,2652.2110330024634,760.9840984805932,0
261,41927.96503352999,2,2,2,25,0,0,0,0,0,0,49941.18794348709,40232.42339128171,32611.648782286946,25578.88991402464,33914.60681908827,34165.0983443076,2428.082842075109,342.65552558223226,1888.8003639832143,1319.3727966474698,769.3936062942701,465.5887149275718,0
262,86809.9597461112,1,2,2,29,0,0,0,0,0,0,79933.54614715831,64008.05205293583,49076.32640586098,48837.61704713573,45969.60940119079,49685.74057636057,1510.2657046753268,2970.814725496145,1618.5465273827251,2624.591964205139,1129.8752115674483,1750.339491429871,0
263,32999.0713417748,1,2,1,35,0,0,0,2,0,0,4786.696292459128,10976.40417588616,10581.924410936232,9266.560916444156,14273.15801168835,15192.47662333299,-159.00205396261276,3393.6974736934235,-8.145319047550515,993.8266820599608,2583.205952222052,-512.9473187137952,1
264,100811.30248980325,1,1,2,32,-1,-1,-2,-2,-2,-2,3635.5483258914337,-493.05222282592086,-596.4816270202048,-527.8363784905514,93.7741559379761,2159.7750823225406,886.5094815356089,-323.85759552301613,-157.80452875725615,859.1839318367698,162.28723893934873,-1153.2245412683542,0
265,81839.37653943458,2,2,1,46,0,0,0,0,0,0,34833.70930523365,27999.91858304788,33399.46569690734,24105.655864297198,29188.06441432048,31364.43944788987,2138.352515866083,-313.9133613145193,900.126898275371,1758.5221823052511,1675.113958689149,1976.946166327319,0
266,68720.68615705922,2,2,2,34,0,0,0,0,0,0,61487.229995861184,69827.74195129321,67967.16355100054,26206.58400276163,15726.741867894012,14754.221570483183,4716.223083884543,12974.184525916598,2374.9180747075866,3174.297246567404,2891.4925218025205,1070.906552295433,0
267,119366.47388743969,2,2,1,42,-2,-2,-2,-2,-2,-2,-4041.179912549892,6400.1354303056905,1772.0562575498316,-1886.855400262742,1751.655227342109,-2886.7189134404944,1994.3644767981316,80.92997085786422,-93.091983831906,644.8045386574674,816.8322896493719,-587.1868689832368,1
268,56427.75112167948,1,2,1,46,-1,0,-1,0,0,0,2962.3010376733896,1954.1574549401,6472.607114515442,4629.161477772039,6895.878131831339,1684.8907729950022,-826.2115538914563,6535.16615584763,-430.7530992429712,77.93626030463811,42.00725594860175,14498.705209773032,0
269,31879.814497350897,2,2,2,53,0,0,2,0,0,2,30673.299027970657,35959.65508889605,28922.838212034192,31721.018972871403,28741.89115710081,32001.917529616483,4900.687209552342,737.5107562460463,2919.5507938005308,5557.619032382177,357.5015631367545,274.7087291639,0
270,103559.77418668829,1,3,2,27,0,0,0,0,0,-2,48277.257925269056,30148.03174851155,30542.05410135965,7308.297899802231,-1378.2805793479738,-398.2020797816011,2398.161670491404,-1168.3075076269456,900.12471434699,12388.785487938028,1917.904591203392,-842.100120111231,0
271,29180.050341786147,1,2,2,39,0,0,0,0,0,0,28739.36542862417,28263.675385404546,26317.994978849467,16580.152665364265,20658.60035205722,17901.61622527288,340.7381552928473,-974.220635932903,1651.8825320685924,833.9481625294909,53.10886270674871,-61.85846551602882,0
272,47654.51007420902,2,1,2,23,0,-1,-1,-1,-1,-1,-460.1639098161422,1270.1719687065174,3928.8717634944737,-507.6748563232011,5251.977822111829,-243.36978061499465,735.6867694300561,-1554.3642444557763,969.7127207066948,2891.400072232489,846.0211431035782,699.0580218846021,0
273,83234.47173159085,1,1,2,28,-1,-1,-1,-1,-1,-1,824.8809403729717,5374.718795796025,773.9625511385536,1492.3611036491432,2595.494907653064,3869.102294175179,762.2088444680829,524.2141396532647,440.22143634570233,784.139996336408,4166.600011653987,553.4394496636434,0
274,15666.333885183736,2,1,2,40,0,0,0,0,0,0,14510.096491549257,17865.72617754197,22718.872046590324,16887.633532875207,18253.338660952864,-207.04462559041025,660.1207150157544,1580.403112700738,2187.029717534143,769.2097081874497,-1289.7026268901468,43916.62959284075,1
275,102382.83623193254,2,2,1,34,-1,2,2,-1,-1,-1,-1045.6988535691464,4383.776279526699,-3912.1971455855128,11627.805407918648,-457.6582604054868,1980.518586264208,68.36572884964875,251.9457594813773,7010.374461063591,-15.457829708300466,-918.4641295572424,47.904094653164506,1
276,50191.68559067736,2,1,1,29,0,0,0,0,0,0,43210.97060684541,49546.01857442882,53019.37824815763,26448.402104077293,33112.818027336834,28866.28529058574,2301.7825641932222,989.3292742803494,1320.5342493723056,105.92041939668093,1636.0232226427445,2107.5056815523176,0
277,31811.090478193742,2,1,2,24,0,0,0,0,0,0,27956.496967947085,28249.545004847783,24715.079036418552,28132.515404256323,29197.09399808117,25642.230711227152,823.4062936745751,1076.9387523090393,2187.5983654482475,2003.4772225687,1152.8541987370409,2694.565916681596,0
278,45942.48383431857,1,2,1,44,0,0,0,0,0,0,50016.087728971695,52948.39937525613,34288.403129908766,29532.628780523926,26500.151490105003,28255.02261365074,2749.9398808281853,1114.2447879386282,2948.053459277045,993.8868499519468,5862.423878292677,1927.522599095568,0
279,2580.2791288610115,1,2,2,23,0,0,-1,-1,0,0,11733.954262569829,6868.701678449583,7106.9084758957415,12417.94753695912,13456.928454326686,6748.993108219033,1533.8485406467269,729.7174422320726,10972.620464436104,664.4566688286479,-408.3539524421868,431.4563489011903,0
280,98362.9415952282,2,3,1,38,-2,-1,2,2,-2,-1,-686.7456302209434,648.4445906880001,1857.3399037363736,7236.807792836851,2046.6219421110225,4477.507298284755,5684.551655793103,401.3482725943835,4619.070286141806,-530.5089140452593,3787.884038581296,772.4391573786393,0
281,75346.04543197369,2,2,1,27,0,0,-2,-2,-2,-2,16782.583166689645,22838.5484001464,7500.884183088924,5942.29825087781,1749.088893086559,2066.75721407854,20041.138961103585,9813.250649046238,5495.197247389677,210.84245070651696,1480.5849779230837,4918.316443757636,0
282,77435.51794983973,1,2,1,34,0,0,0,0,0,0,78763.464477125,75725.35663034736,50172.11298120259,48269.8510376532,48030.433796896665,52193.951772270695,2163.5977742318464,770.9455123708202,1642.8852591238629,652.2456051109416,2545.4028136123484,557.0030114111132,0
283,25807.680604677724,2,2,2,25,0,0,0,0,0,0,18647.715632276508,24063.455450876336,20818.466287859377,15618.671210759048,17257.81442890466,14758.629495051486,1210.493354832504,1449.3883661337277,-455.67270531895065,5908.995381348815,773.0853017014466,1425.6170852509022,0
284,119294.22358925478,2,1,2,25,0,0,2,0,0,0,112445.45594394943,113487.16684332454,103064.8537357236,95633.83348514678,88510.3830997127,70891.3292866465,8470.9327500678,2622.288810722468,3819.2399399170567,4729.041129760173,4059.527295783456,2685.4664137351665,1
285,17109.91954588225,2,3,1,51,0,0,2,0,0,3,10626.769267303636,13831.467263082628,16437.665032214543,16491.968384258314,16161.985452891658,12602.54690617424,3426.937903590264,-1904.2754990423864,1091.4420672803071,2307.8988969433567,44.0338087136764,-272.621917598084,0
286,51584.4352030399,1,2,2,22,0,0,0,0,0,0,45231.30101944537,51920.090512676536,52127.999754750825,50786.78227135171,9204.972331425264,6100.433146303189,2579.897204636889,1917.3679063560264,4889.240531145495,5064.107027976656,914.5389440845591,872.3509388609187,1
287,20083.248605624525,2,3,2,34,-2,-2,-2,-2,-2,-2,873.8524803004811,-3530.4838217087267,-1774.7388157414243,-3335.1700381482656,1067.9436215159578,-1533.6491643431775,234.1446042987155,-1267.111648247917,-149.99714334454086,740.9783311181319,-1433.0460921276072,1645.9667130726586,1
288,46324.4960259585,2,2,2,52,0,0,0,-1,-1,2,9274.210739144331,4143.795069205213,7317.876636274023,5977.0566640539,13046.11026431993,12950.776489898548,523.438175882784,2426.574392484896,13557.026729458468,494.4799718259368,617.6564869716073,-183.0316589047117,0
289,59229.36293525578,2,2,1,45,0,0,0,0,0,0,57439.738594645874,63093.81096270968,55459.53569437844,42034.368350175086,39351.11495848866,39854.63182407885,2820.7480771914525,1161.2642707039922,947.4725221680676,1754.553562864778,893.6542331710154,1372.7325172137157,0
290,90269.41754602878,2,2,1,36,-2,-2,-2,-2,-2,-2,-1459.016621917876,613.0895697174217,5764.22095624723,3483.35463060048,-2282.4221012390544,11824.406615187168,1735.989375148383,77.9592265186534,274.21137459860154,649.7202738631966,11206.762679279436,1720.6440841241133,1
291,88981.54044644398,2,1,2,27,0,0,0,0,0,0,91500.70202978746,90663.28923431873,93434.93156149633,87434.8066094957,94000.07140428173,91381.34474011535,3711.9891086276384,5884.585565582711,1469.486261710318,4532.40319973304,2699.4222614972327,4730.511496236752,0
292,59063.68294969362,1,2,2,24,0,0,2,2,-1,0,6391.084914014004,8787.182618074301,9626.210278500075,-6943.943016180117,13704.30586625125,3459.642516534885,2552.297350773813,-230.7863267595812,150.71322742608567,29845.606976324358,1923.6292046513809,-444.2719874049076,0
293,93559.55056821724,2,2,2,25,0,0,0,2,0,0,106607.85363627692,100074.67086181762,100386.58837081348,90396.86283962832,14446.43365565166,1024.53973003884,5080.065182918865,7422.120764041211,249.18328716069695,32.051484268618765,594.4145751561917,11315.037132397048,1
294,99152.63100224108,1,5,1,38,0,0,0,0,0,0,97469.2071261342,98093.6140009134,99336.40348633364,93633.40377223244,91641.18487496676,95685.21056243197,3510.6396003599893,3659.205080992113,3745.403725901988,2410.4384232425346,4584.862724266751,2789.5532924174686,0
295,113907.64420191516,1,3,1,51,0,0,0,0,0,0,106967.4995544424,105472.54460136213,63128.50035925827,41820.22967803411,49044.557124619154,47173.62387898442,5104.552419310333,3040.82250045358,1747.108513453284,1396.2020881890803,2317.078008333399,1473.1387822782897,0
296,19429.633043667574,2,3,1,26,0,0,0,0,0,-2,18369.447953608746,19367.643726541297,7504.509300178412,3397.805328662909,3774.6307390121615,1304.696140863738,1293.3610325200066,1056.0482856976607,-1472.567822495586,1495.4262232703295,629.0208192011031,86.4637464444607,0
297,50350.30067546625,1,3,2,37,0,-1,-1,2,0,0,36113.05292746126,3653.804850433615,15136.720028697577,21785.691226677,11624.74327335694,15379.143585957414,-355.89543749279846,51514.47113253885,-189.1578082346201,1372.6017635269136,1579.779398213068,2105.131366172021,0
298,23175.59511252262,2,2,2,44,0,0,0,0,-2,-2,4235.386287340818,1467.4688659153517,9685.85559502195,-1454.3063779287909,868.2170761936113,131.94179854992717,1904.7924097184707,3207.811667261172,-951.3531290604756,-1932.4219500645595,198.35731704258487,-429.2947508012461,0
299,30480.85623561432,1,2,2,24,0,0,0,0,0,0,10822.079213605792,663.933372718413,12968.869083153995,9572.71033161463,14443.316809681746,12052.45156962213,1416.0039822319195,2601.160270382239,2654.5197365061927,1606.1166889418537,3074.54935094702,2030.863282723988,1
300,96003.27744112606,2,2,1,41,0,0,0,0,0,0,3230.25596786843,11264.067885514814,11973.377523378726,7410.7973893433455,7771.471195850811,14942.04054009906,1347.1876704954982,418.6401860416736,615.1091323641327,555.6701697122081,462.3306433600007,282.9216241985886,0
301,58454.47925711844,2,3,1,43,0,0,0,0,0,0,46448.191677606366,47273.98703349743,45555.67195249219,39267.15022873348,31205.716879537627,26935.18249675208,5137.6600558964365,7317.073211571104,4199.254262938099,8311.992687778538,2846.3449837207545,4093.4789949606848,0
302,79302.34581674355,2,2,1,37,0,0,0,0,0,0,78526.15510789238,79129.38622377248,67937.6930666151,63247.11302593076,71517.22897741078,71451.00349474249,1945.350769252468,3905.145164086688,2393.8068592806903,1454.408827663329,3039.9984275840666,1831.6631014210604,1
303,30814.44469553961,2,1,2,25,0,0,0,0,0,0,-4099.718310103822,1864.7812614302184,7000.500636803265,12638.807262330149,12080.75120796435,13845.528611151223,3301.813535819906,2781.152632378214,3280.4798530233697,2730.751519577465,3099.738367409694,1667.600325647793,0
304,9549.023778603672,1,3,2,31,0,0,0,0,0,0,-1018.3607019689044,6765.940086997076,7850.576443154808,4464.028686151732,1422.8084864395314,9203.4559620501,1057.4634519340452,1009.2377912575336,1607.8662385389568,557.9867622439663,1747.6964955324645,992.0039213645306,0
305,72553.5106729194,2,2,1,26,0,0,0,0,0,0,40225.29142527576,47187.879418330616,41897.68220388396,45260.02479431616,46521.237959574,46108.41428181932,2350.139434914156,1518.368808095238,2438.3316232953225,1726.6722170960388,1852.10655928594,1148.3512083900432,0
306,127197.38700325228,2,3,1,48,0,0,0,0,0,0,112397.43878775144,109169.01548318096,83394.11122429605,51586.525856055305,49043.14571495316,49835.19636355436,4077.089596706154,5318.450287906957,1876.616176525304,1819.06598184616,1630.019747615998,1312.8523214155905,0
307,6981.9156443642405,1,3,2,35,0,0,0,0,0,0,8198.287494912194,3600.396197951749,6710.468845067567,3505.415714270329,7715.948402434538,10639.27704262959,1285.9916763817162,251.19304629157975,1182.5688872568248,1794.8108477028177,-681.919535393591,1901.38061261804,1
308,50455.85233152936,2,1,1,30,0,0,0,0,0,0,55657.30990983492,51943.45226500928,50325.33376373861,50269.0347314436,8600.643029324416,12425.011674382626,1954.5222169679223,-92.58338850836437,892.2348983119653,1943.4912518748515,2038.8073243061024,1257.5803012778547,0
309,77444.80327026786,1,1,2,25,0,0,0,0,0,0,76481.98270699535,76614.27345248303,68359.54761562122,52164.45736458884,50647.54995205352,49401.09975133077,7888.805365099539,2544.1836165413797,1822.1316933846067,2825.402673380135,2313.7612659074757,2866.3148957809417,0
310,50374.31404039698,2,2,3,52,0,0,0,0,0,0,47547.997689297576,50361.70850262192,38545.4725068402,17533.814465029212,20473.238545164782,20018.27682965255,1580.3816907862013,2496.033718045105,202.2271594862348,5319.012061018922,516.164163826187,1711.8602999343418,0
311,108363.2736215408,1,2,1,33,0,0,0,0,0,2,106437.88224617628,103810.06536124104,78847.87661303459,46053.94924249174,51093.90560442871,47166.70844935256,3547.162701718152,4102.143313638698,1282.2431814934216,2624.3365377910427,-742.512819658079,2169.2729544247013,0
312,125585.081023958,1,2,2,28,0,0,0,0,0,0,27736.08434067948,22051.772540271653,26762.12278057277,20969.58512127829,27628.91799680769,16525.594614745445,4189.86877338087,2285.2005933050204,1119.5535133860312,-208.9150962210108,1004.125840061426,443.8475564792502,0
313,18394.897200831143,1,1,2,29,0,0,2,0,0,0,11455.513775023968,14775.914432929736,10928.416375027187,15225.027412980036,16732.613220051102,22194.04591141387,3853.90062085112,-113.66254827217476,941.605061944152,252.3822276611562,3976.492737596092,-177.04322037739814,0
314,61295.76741403042,1,2,1,42,0,0,0,0,0,0,49027.87378939333,48149.876288445936,39257.16201039194,20368.066829264357,27833.48255573098,28752.02998423407,1790.8109936571502,1945.996809856189,-46.61322216245071,1379.152370239779,2468.3180866467837,1681.3099419252358,0
315,49526.60154652039,2,3,2,49,0,0,0,0,0,0,13580.572275506016,5616.594176133238,9968.98695013387,4024.130567939561,6744.373084353374,-3235.1776549168794,1767.0735766484536,925.6786385813356,2286.1340052869027,1846.007998679814,200.11564199376215,76.01965624987058,0
316,16966.07114962238,1,2,2,22,0,0,2,0,0,0,20215.88179524379,16323.84272410098,12195.466251695078,20535.2685112244,22350.67864626766,28669.251450062096,1295.3830266678788,4181.691905490068,582.8661902304881,780.8572288321957,3483.443542750445,2955.2458211187136,0
317,30876.56712254381,2,5,1,54,0,0,0,0,0,0,28950.821978708627,25369.15378982517,10519.31426752284,20213.29656862579,17189.404415437406,67.72714639274272,491.5499860129901,826.2819559319722,1289.5978619637035,1169.9962748427336,1205.2723388034372,1265.56802959143,0
318,86802.42108414834,1,1,1,31,0,0,0,0,0,0,44953.44885086616,45962.36988605189,48373.53606987684,37765.732608648366,36502.70911589287,7975.840334243274,12194.4964080256,5950.61080563376,2042.0511697777824,8857.446876261103,1073.6436615897487,1553.9503723151572,0
319,74858.82390064806,2,3,1,44,0,0,2,0,0,0,83722.32887242851,81263.96472578056,75911.94767266703,79635.65670484547,78658.177673403,82263.10088954945,6018.965120024549,2505.846241831283,2742.0105388497805,1541.0246422019447,4533.345317489818,3895.842697523019,0
320,47784.10232020164,1,2,2,32,0,0,0,0,0,0,23042.876160002103,18749.4161542947,15455.031582111367,24215.80295712721,13695.41623774028,17932.319497065888,2306.0898660950024,818.4405555988246,2667.595615413735,2178.5268345822983,951.529469671718,1460.4741379927043,1
321,99765.99334273448,2,1,2,25,0,0,0,0,-1,-1,31580.98583857965,23548.299537839663,23294.979445165976,29301.24804466817,16363.122171433482,30022.205925085214,2271.307125196952,5178.814023928138,-388.5845043581084,14733.461531639558,29872.95923371047,-723.2062436030617,0
322,21465.028318571443,1,3,1,30,0,0,0,0,0,-2,19238.69023068469,19894.87948719353,20554.49000004581,19710.903319562312,5068.862815410177,-882.6536753456217,444.4555778845561,788.8167862996795,850.2897168341109,43.44589048106198,-481.5422679836936,210.1441601472179,0
323,11667.53578204719,2,2,2,34,0,0,0,0,0,0,17445.69824915554,13739.508846172084,18541.183431723053,20170.16474871315,8939.461183125259,10894.86789356185,13265.785334320117,-1345.595496911341,514.2254575989315,-0.5856578550486233,490.5115819107781,9896.779436798584,0
324,41353.33447394246,2,1,2,38,-2,-2,-2,-2,-2,-2,-1372.8950473769332,1862.8412205389584,-977.103265104382,1515.7564757958903,954.1061542045034,406.6156966723853,468.25420512322336,1782.5119646187468,1545.002536550379,625.9055188913287,334.3907184529139,620.9436775547429,0
325,7628.373347508161,2,2,2,24,0,0,0,0,0,0,6572.347951382403,11392.341548307872,9113.044806356636,9901.47493577361,9067.835750406422,9601.068640652757,2176.5623993993645,-126.97255299232074,726.4920165564333,589.7937081428538,3063.7346558724685,2462.764568439112,0
326,23574.737331535114,2,1,2,44,0,0,0,0,0,0,17794.234559849363,20195.87988410348,25601.160975345592,19503.169090877574,22769.921830424795,22128.10189275609,1657.508979350168,2074.8426795604087,2778.2422474328982,1009.0075527441168,965.3327757952196,2201.3177310210986,0
327,135181.71478939187,2,2,2,23,0,0,0,0,0,0,75153.14192488539,75426.4244447671,67011.36479136618,61865.04993235061,54859.300183356696,52055.76372847801,2402.3859393760968,4989.18992345901,2835.355123809089,2377.512621021032,1629.5368832227964,2812.572753028562,0
328,45886.00045671803,1,2,2,26,0,0,0,0,0,0,48878.07543319976,34468.37399579658,28241.390581971056,20029.17175626242,12936.16599765443,4866.868719765512,1617.4843031774565,2723.2082767225006,1367.1294384086384,1289.3861185653216,-2373.670472825134,256.1713760898869,0
329,12314.18303077624,1,2,2,35,0,0,0,0,0,-1,10613.859555307235,12322.179203661257,19272.393469498347,14970.351807478612,16222.612216762029,8253.926466727204,2333.992695640158,2626.207884090428,108.27818491377376,5138.151740139881,13941.131016149777,-110.08345994546188,0
